itime,date,time,devid,vd,type,subtype,action,agent,analyticscksum,analyticssubmit,app,appcat,appid,applist,apprisk,cat,catdesc,countapp,countav,countdlp,countweb,craction,crlevel,crscore,devname,devtype,direction,dstcountry,dstdevtype,dstintf,dstintfrole,dstip,dstmac,dstosname,,dstport,dstserver,dtime,dtype,duration,epoch,eventid,eventtype,fctuid,filename,filesize,filetype,filtercat,filteridx,filtertype,,hostname,incidentserialno,lanin,lanout,level,logid,logtime,logver,masterdstmac,mastersrcmac,method,msg,osname,osversion,policyid,policytype,poluuid,profile,proto,rcvdbyte,rcvdpkt,,reqtype,scertcname,,sentbyte,sentpkt,service,sessionid,severity,srccountry,srcintf,srcintfrole,srcip,srcmac,srcname,srcport,srcserver,,,trandisp,transip,transport,unauthuser,unauthusersource,url,utmaction,virus,wanin,wanout
1506204668,2017-09-23,15:11:08,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",157.56.52.12,,,,40006,,1506179468,,,,,"""app-ctrl-all""",,,,,,,,,,702499729,,,"""information""","""1059028704""",1506204668,56,,,,"""Collaboration: Skype_Communication,""",,,7,,,,17,,,,,,,,,"""udp/40006""",42228195,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.10,,,40759,,,,,,,,,,,,,
1506204668,2017-09-23,15:11:08,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,2,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",192.168.100.74,"""08:5b:0e:02:9e:3a""",,,514,0,1506179468,,9,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204668,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:db:3b:28""",,,"""FortiOS""",,2,"""policy""","""09572260-9497-51e5-3ec2-6193633ee437""",,6,3723,,,,,,3182,10,"""RSH""",42228082,,"""Reserved""","""VideoTools""","""lan""",172.27.1.101,"""08:5b:0e:db:3b:28""","""FGT60D4615027771""",8092,0,,,"""noop""",,,"""omiroshensky""","""kerberos""",,"""allow""",,,
1506204668,2017-09-23,15:11:08,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.101,"""08:5b:0e:02:9e:3a""",,,514,0,1506179468,,31,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204668,56,"""08:5b:0e:02:9e:3a""","""00:09:0f:b9:9d:43""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,1983,7,,,,,2028,11,"""RSH""",42227889,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.15,"""00:09:0f:b9:9d:43""",,21659,0,,,"""noop""",,,,,,,,,
1506204668,2017-09-23,15:11:08,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,2,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",192.168.100.74,"""08:5b:0e:02:9e:3a""",,,514,0,1506179468,,9,,,,"""6B94CF2D0B8D4F01ADE4CCBD8CCFF860""",,,,,,,,,,,,"""notice""","""0000000013""",1506204668,56,"""08:5b:0e:02:9e:3a""","""00:15:5d:3d:d4:08""",,,"""Windows""","""Server""",3,"""policy""","""2a8cdb82-9497-51e5-9213-034a01690fc6""",,6,3683,,,,,,3182,10,"""RSH""",42228086,,"""Reserved""","""lan""","""lan""",172.27.2.207,"""00:15:5d:3d:d4:08""","""WIN-D0SI1IHVOLL""",60236,0,,,"""noop""",,,"""Administrator""","""forticlient""",,"""allow""",,,
1506204668,2017-09-23,15:11:08,FG240D4614801539,root,"""traffic""","""forward""","""server-rst""",,,,,"""unscanned""",,,,,,,,,1,,,,2ndFloor-FW,"""Router/NAT Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",64.4.54.254,"""08:5b:0e:02:9e:3a""",,,443,0,1506179468,,5,,,,,,,,,,,,,,1226,1226,"""notice""","""0000000013""",1506204668,56,"""08:5b:0e:02:9e:3a""","""48:4d:7e:b4:d4:29""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,4484,11,,,,,1754,10,"""HTTPS""",42228146,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.190,"""48:4d:7e:b4:d4:29""",,49346,0,,,"""noop""",,,,,,"""allow""",,3916,1226
1506204668,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,1,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",157.56.52.19,"""08:5b:0e:02:9e:3a""",,,40008,0,1506179468,,180,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:3c:f9:4d""",,,"""FortiOS""",,2,"""policy""","""09572260-9497-51e5-3ec2-6193633ee437""",,17,49,1,,,,,169,1,"""udp/40008""",42226459,,"""Reserved""","""VideoTools""","""lan""",172.27.1.100,"""08:5b:0e:3c:f9:4d""","""VIDEO-ALEX""",63857,0,,,"""noop""",,,"""abirsfelder""","""smb""",,"""allow""",,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179469,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""00:09:0f:b0:f1:12""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42227940,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.30,"""00:09:0f:b0:f1:12""",,1282,0,,,"""noop""",,,,,,,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Fortinet Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.183,"""08:5b:0e:02:9e:3a""",,,514,0,1506179469,,36,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:7c:cf:b0""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,1449,,,,,,581,6,"""RSH""",42227852,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.121,"""08:5b:0e:7c:cf:b0""",,23984,0,,,"""noop""",,,,,,,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179469,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42227943,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,10056,0,,,"""noop""",,,,,,,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,"""Skype.Portals""","""Collaboration""",43540,"""default""","""elevated""",,,1,,,1,,,,2ndFloor-FW,"""Linux PC""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",104.208.165.109,"""08:5b:0e:02:9e:3a""",,,443,0,1506179469,,122,,,,,,,,,,,,,,1851,1851,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""b0:83:fe:96:b3:e9""",,,"""Linux""","""Ubuntu (x64)""",7,"""policy""","""1e0f1e62-5dc1-51e6-9655-f89b296ad7d9""",,6,7174,14,,,,,2535,13,"""HTTPS""",42227049,,"""Reserved""","""FOS-GUI-QA-VLAN""","""lan""",172.27.5.60,"""b0:83:fe:96:b3:e9""","""zargham-desktop""",43502,0,,,"""noop""",,,,,,"""allow""",,6438,1851
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",192.168.100.74,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""FSA1KD3A15000241""",2081635146,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL,""",,,2,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228186,,,"""VideoTools""","""lan""",172.27.1.101,,,8097,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""VideoTools""","""lan""",192.168.100.74,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""FSA1KD3A15000241""",2081635147,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL_TLSv1.2,""",,,2,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228186,,,"""wan2""","""lan""",172.27.1.101,,,8097,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""webfilter""","""passthrough""",,,,,,,,,76,"""Internet Telephony""",,,,,,,,2ndFloor-FW,,"""outgoing""",,,"""wan2""","""lan""",40.77.16.143,,,,443,,1506179469,,,,,"""ftgd_allow""",,,,,,,,,"""static.asm.skype.com""",,,,"""notice""","""0317013312""",1506204669,56,,,"""domain""","""URL belongs to an allowed category in policy""",,,2,,,"""default""",6,0,,,"""direct""",,,240,,"""HTTPS""",42228203,,,"""VideoTools""","""lan""",172.27.1.109,,,33116,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""restrictive""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",208.91.113.107,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""forticloudcontroller""",2081635151,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL,""",,,14,,,,6,,,,,"""forticloudcontroller""",,,,"""RSH""",42228208,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.31,,,6158,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Fortinet.Service""","""Business""",43273,"""restrictive""","""low""",,,,,,,,,,2ndFloor-FW,,,,,"""FOS-GUI-QA-VLAN""","""lan""",208.91.113.107,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""forticloudcontroller""",2081635152,,,"""information""","""1059028704""",1506204669,56,,,,"""Business: Fortinet.Service,""",,,14,,,,6,,,,,"""forticloudcontroller""",,,,"""RSH""",42228208,,,"""wan2""","""lan""",172.27.5.31,,,6158,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""restrictive""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",208.91.113.107,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""forticloudcontroller""",2081635150,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL,""",,,14,,,,6,,,,,"""forticloudcontroller""",,,,"""RSH""",42228204,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.31,,,6157,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Fortinet.Service""","""Business""",43273,"""restrictive""","""low""",,,,,,,,,,2ndFloor-FW,,,,,"""FOS-GUI-QA-VLAN""","""lan""",208.91.113.107,,,,514,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""forticloudcontroller""",2081635153,,,"""information""","""1059028704""",1506204669,56,,,,"""Business: Fortinet.Service,""",,,14,,,,6,,,,,"""forticloudcontroller""",,,,"""RSH""",42228204,,,"""wan2""","""lan""",172.27.5.31,,,6157,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL""","""Network.Service""",15895,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",192.168.100.74,,,,514,,1506179469,,,,,"""app-ctrl-all""","""6B94CF2D0B8D4F01ADE4CCBD8CCFF860""",,,,,,,,"""FSA1KD3A15000241""",702499727,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228189,,,"""lan""","""lan""",172.27.2.207,,,60238,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""SSL_TLSv1.2""","""Network.Service""",41540,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""lan""","""lan""",192.168.100.74,,,,514,,1506179469,,,,,"""app-ctrl-all""","""6B94CF2D0B8D4F01ADE4CCBD8CCFF860""",,,,,,,,"""FSA1KD3A15000241""",702499728,,,"""information""","""1059028704""",1506204669,56,,,,"""Network.Service: SSL_TLSv1.2,""",,,3,,,,6,,,,,"""FSA1KD3A15000241""",,,,"""RSH""",42228189,,,"""wan2""","""lan""",172.27.2.207,,,60238,,,,,,,"""Administrator""","""forticlient""","""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype.Portals""","""Collaboration""",43540,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",40.77.16.143,,,,443,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""static.asm.skype.com""",702499730,,,"""information""","""1059028704""",1506204669,56,,,,"""Collaboration: Skype.Portals,""",,,2,,,,6,,,,,"""static.asm.skype.com""",,,,"""HTTPS""",42228203,,,"""VideoTools""","""lan""",172.27.1.109,,,33116,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:09,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,"""DNS""","""Network.Service""",16195,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.112.52,"""08:5b:0e:02:9e:3a""",,,53,0,1506179469,,479,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204669,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:02:10:98""",,,,,7,"""policy""","""1e0f1e62-5dc1-51e6-9655-f89b296ad7d9""",,17,31833,63,,,,,4280,67,"""DNS""",42223678,,"""Reserved""","""FOS-GUI-QA-VLAN""","""lan""",172.27.5.15,"""08:5b:0e:02:10:98""",,14787,0,,,"""noop""",,,,,,,,,
1506204670,2017-09-23,15:11:10,FG240D4614801539,root,"""utm""","""webfilter""","""passthrough""",,,,,,,,,82,"""Content Servers""",,,,,,,,2ndFloor-FW,,"""outgoing""",,,"""wan2""","""lan""",93.184.215.201,,,,443,,1506179469,,,,,"""ftgd_allow""",,,,,,,,,"""static-asm.secure.skypeassets.com""",,,,"""notice""","""0317013312""",1506204670,56,,,"""domain""","""URL belongs to an allowed category in policy""",,,2,,,"""default""",6,0,,,"""direct""",,,517,,"""HTTPS""",42228213,,,"""VideoTools""","""lan""",172.27.1.109,,,43514,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:10,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""HTTPS.BROWSER""","""Web.Client""",40568,"""default""","""medium""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",93.184.215.201,,,,443,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""*.vo.msecnd.net""",702499731,,,"""information""","""1059028704""",1506204670,56,,,,"""Web.Client: HTTPS.BROWSER,""",,,2,,,,6,,,,,"""*.vo.msecnd.net""",,,,"""HTTPS""",42228213,,,"""VideoTools""","""lan""",172.27.1.109,,,43514,,,,,,,,,"""/""",,,,
1506204670,2017-09-23,15:11:10,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Microsoft.CDN""","""Collaboration""",41470,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""VideoTools""","""lan""",93.184.215.201,,,,443,,1506179469,,,,,"""app-ctrl-all""",,,,,,,,,"""*.vo.msecnd.net""",702499732,,,"""information""","""1059028704""",1506204670,56,,,,"""Collaboration: Microsoft.CDN,""",,,2,,,,6,,,,,"""*.vo.msecnd.net""",,,,"""HTTPS""",42228213,,,"""wan2""","""lan""",172.27.1.109,,,43514,,,,,,,,,"""/""",,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179470,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""00:09:0f:b0:f1:12""",,,"""FortiOS""",,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42227947,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.30,"""00:09:0f:b0:f1:12""",,1283,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",111.221.77.157,,,,40016,,1506179470,,,,,"""app-ctrl-all""",,,,,,,,,,2081635156,,,"""information""","""1059028704""",1506204670,56,,,,"""Collaboration: Skype_Communication,""",,,7,,,,17,,,,,,,,,"""udp/40016""",42228218,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.10,,,40759,,,,,,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""utm""","""app-ctrl""","""pass""",,,,"""Skype""","""Collaboration""",10,"""default""","""elevated""",,,,,,,,,,2ndFloor-FW,,,,,"""wan2""","""lan""",157.56.52.23,,,,40017,,1506179470,,,,,"""app-ctrl-all""",,,,,,,,,,702499733,,,"""information""","""1059028704""",1506204670,56,,,,"""Collaboration: Skype_Communication,""",,,7,,,,17,,,,,,,,,"""udp/40017""",42228217,,,"""FOS-GUI-QA-VLAN""","""lan""",172.27.5.10,,,40759,,,,,,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""client-rst""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.84,"""08:5b:0e:02:9e:3a""",,,636,0,1506179470,,5,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,5750,,,,,,1239,11,"""tcp/636""",42228165,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,63130,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179470,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42227951,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,63443,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.97,"""08:5b:0e:02:9e:3a""",,,514,0,1506179470,,41,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:dd:45:f4""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,692,11,,,,,3291,16,"""RSH""",42227824,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.191,"""08:5b:0e:dd:45:f4""",,12135,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unscanned""",,,,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Reserved""","""Router/NAT Device""","""wan2""","""lan""",172.16.116.245,"""08:5b:0e:02:9e:3a""",,,514,0,1506179470,,25,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""90:6c:ac:07:d7:88""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,0,0,,,,,300,5,"""RSH""",42227953,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.141,"""90:6c:ac:07:d7:88""",,63444,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""close""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",162.213.33.44,"""08:5b:0e:02:9e:3a""",,,443,0,1506179470,,1,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""d0:67:e5:05:67:ab""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,6,216,4,,,,,340,5,"""HTTPS""",42228200,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.80,"""d0:67:e5:05:67:ab""",,54322,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unknown""",,"""default""",,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Fortinet Device""",,"""United States""","""Router/NAT Device""","""wan2""","""lan""",172.0.0.1,"""08:5b:0e:02:9e:3a""",,,514,0,1506179470,,10,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:3c:f9:4d""",,,"""FortiOS""",,2,"""policy""","""09572260-9497-51e5-3ec2-6193633ee437""",,6,0,0,,,,,60,1,"""RSH""",42228092,,"""Reserved""","""VideoTools""","""lan""",172.27.1.100,"""08:5b:0e:3c:f9:4d""","""VIDEO-ALEX""",13502,0,,,"""noop""",,,"""abirsfelder""","""smb""",,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""local""","""close""",,,,"""Endpoint Control Registration""","""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""",,"""root""","""undefined""",172.27.2.1,,,,8013,,1506179470,,1,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0001000014""",1506204670,56,,"""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",0,"""local-in-policy""",,,6,132,3,,,,,172,4,"""tcp/8013""",42228210,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59719,0,,,"""noop""",,,"""Administrator""","""forticlient""",,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""accept""",,,,,"""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.112.52,"""08:5b:0e:02:9e:3a""",,,53,0,1506179470,,469,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:1e:dd:2e""",,,,,9,"""policy""","""3a5730e0-5f34-51e6-57e6-6a3b9ecdd126""",,17,18078,42,,,,,2820,45,"""DNS""",42223791,,"""Reserved""","""FOS-GUI-DEV""","""lan""",172.27.4.21,"""08:5b:0e:1e:dd:2e""",,41792,0,,,"""noop""",,,,,,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""local""","""close""",,,,"""Endpoint Control Registration""","""unscanned""",,,,,,,,,,,,,2ndFloor-FW,"""Windows PC""",,"""Reserved""",,"""root""","""undefined""",172.27.2.1,,,,8013,,1506179470,,1,,,,"""F72831409FE54C63A32FA90D2507BD3B""",,,,,,,,,,,,"""notice""","""0001000014""",1506204670,56,,"""64:00:6a:05:77:4c""",,,"""Windows""","""Server""",0,"""local-in-policy""",,,6,686,10,,,,,2358,10,"""tcp/8013""",42228211,,"""Reserved""","""lan""","""lan""",172.27.2.204,"""64:00:6a:05:77:4c""","""WIN-7OCCV95EF28""",59720,0,,,"""noop""",,,"""Administrator""","""forticlient""",,,,,
1506204671,2017-09-23,15:11:10,FG240D4614801539,root,"""traffic""","""forward""","""timeout""",,,,,"""unknown""",,"""default""",,,,,,,,262144,"""low""",5,2ndFloor-FW,"""Router/NAT Device""",,"""Canada""","""Router/NAT Device""","""wan2""","""lan""",208.91.113.180,"""08:5b:0e:02:9e:3a""",,,541,0,1506179470,,10,,,,,,,,,,,,,,,,"""notice""","""0000000013""",1506204670,56,"""08:5b:0e:02:9e:3a""","""08:5b:0e:12:1f:26""",,,,,7,"""policy""","""1e0f1e62-5dc1-51e6-9655-f89b296ad7d9""",,6,0,0,,,,,60,1,"""tcp/541""",42228098,,"""Reserved""","""FOS-GUI-QA-VLAN""","""lan""",172.27.5.61,"""08:5b:0e:12:1f:26""",,16970,0,,,"""noop""",,,,,,,,,
